basicData/language,basicData/name,basicData/email,basicData/phone,basicData/fax,basicData/title,basicData/body,basicData/web,geoData/address,geoData/zipcode,geoData/locality,geoData/country,geoData/latitude,geoData/longitude,geoData/subAdministrativeArea,multimedia/media/0/description,multimedia/media/0/url,multimedia/media/0/_type,multimedia/media/1/description,multimedia/media/1/url,multimedia/media/1/_type,multimedia/media/2/description,multimedia/media/2/url,multimedia/media/2/_type,extradata/item/0/_name,extradata/item/0/__text,extradata/item/1/_name,extradata/item/1/__text,extradata/item/2/_name,extradata/item/2/__cdata,extradata/item/3/_name,extradata/item/3/__cdata,extradata/categorias/categoria/0/item/0/_name,extradata/categorias/categoria/0/item/0/__text,extradata/categorias/categoria/0/item/1/_name,extradata/categorias/categoria/0/item/1/__text,extradata/fechas,_fechaActualizacion,_id,extradata/categorias/categoria/1/item/0/_name,extradata/categorias/categoria/1/item/0/__text,extradata/categorias/categoria/1/item/1/_name,extradata/categorias/categoria/1/item/1/__text,multimedia/media/3/description,multimedia/media/3/url,multimedia/media/3/_type,multimedia/media/4/description,multimedia/media/4/url,multimedia/media/4/_type,extradata/categorias/categoria/2/item/0/_name,extradata/categorias/categoria/2/item/0/__text,extradata/categorias/categoria/2/item/1/_name,extradata/categorias/categoria/2/item/1/__text,multimedia/media/5/description,multimedia/media/5/url,multimedia/media/5/_type,multimedia/media/6/description,multimedia/media/6/url,multimedia/media/6/_type,multimedia/media/7/description,multimedia/media/7/url,multimedia/media/7/_type,multimedia/media/8/description,multimedia/media/8/url,multimedia/media/8/_type,extradata/categorias/categoria/3/item/0/_name,extradata/categorias/categoria/3/item/0/__text,extradata/categorias/categoria/3/item/1/_name,extradata/categorias/categoria/3/item/1/__text,extradata/categorias/categoria/4/item/0/_name,extradata/categorias/categoria/4/item/0/__text,extradata/categorias/categoria/4/item/1/_name,extradata/categorias/categoria/4/item/1/__text,multimedia/media/9/description,multimedia/media/9/url,multimedia/media/9/_type,multimedia/media/10/description,multimedia/media/10/url,multimedia/media/10/_type,multimedia/media/11/description,multimedia/media/11/url,multimedia/media/11/_type,multimedia/media/12/description,multimedia/media/12/url,multimedia/media/12/_type,multimedia/media/13/description,multimedia/media/13/url,multimedia/media/13/_type
es,Cadillac Solitario,info@cadillacsolitario.com,(+34) 609 45 45 56,,Cadillac Solitario,"<p><strong>Esta sala de música en directo, situada en el distrito de Fuencarral- El Pardo, está especializada, principalmente, en&nbsp;música pop-rock española, desde el rock al indie. </strong></p><p>Una vez que los conciertos han terminado, la sala, de 200 m2 y totalmente diáfana, se transforma en discoteca, donde se puede escuchar&nbsp;desde lo mejor de la movida madrileña hasta lo más actual, predominando el pop-rock español con toques de internacional, indie y música más bailable.</p><p>En verano, el local cuenta con una terraza exterior con jardín vertical a modo de decoración en la que poder disfrutar de una copa y de buena música.</p>",https://www.esmadrid.com/noche/cadillac-solitario,"de Fermín Caballero, 6",28034,,Spain,40.487472664837,-3.699753284454,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/fqKUWdDrIsq65dLPY4bOmObJosanLu6flE04a1XTKwA/mtime:1591635352/sites/default/files/recursosturisticos/noche/cadillac_solitario.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/ZdO7pMnvRROssRi_Am14QHkZqBsNZ_43arC0DC6w3_U/mtime:1524832504/sites/default/files/recursosturisticos/noche/cadi_1433858531.601.jpg,image,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Vier - Sáb: 21:00 - 06:00 h</p>,idCategoria,7157,Categoria,Bar de copas,,2023-04-18,68380,idCategoria,7161,Categoria,Discoteca,,,,,,,idCategoria,7164,Categoria,Musica directo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Fabrik,info@fabrikmadrid.com,(+34) 91 615 64 02,,Fabrik,"<p class=""normal""><strong>Esta discoteca, inaugurada en el 2003, está considerada como uno de los mejores clubs del mundo. La sala&nbsp;cuenta con magnificas instalaciones para disfrutar de una divertida noche de fiesta como parking vigilado, pista principal con multiples zonas vip, una terraza con zona de baile y 7 barras repartidas por todo el recinto. </strong></p><p>Pero si Fabrik destaca por algo es por su programación de eventos organizados por algunos de los mejores promotores nacionales y con la actuación de los mejores artistas nacionales e internacionales&nbsp;como Carl Cox, Sven Vath, Luciano, Villalobos o Marco Carola.</p><p>Además de poder llegar en coche o en transporte público, Fabrik cuenta con un servicio de autobuses lanzadera en recorrido continuo durante el tiempo en que la discoteca está abierta:</p><ul><li><p class=""normal"">- Opción 1: salida desde Templo de Debod (calle del profesor Martín Almagro Basch, 6). 3 &euro; por trayecto (parada final en estación de Príncipe Pío).</p></li><li><p class=""normal"">- Opción 2: salida desde la calle Luis Sauquillo, 67, en Fuenlabrada. 2 &euro; por trayecto.</p></li></ul>",https://www.esmadrid.com/noche/fabrik,"de la industria, 82",28970,Humanes,Spain,40.265462337563,-3.840494155884,Humanes de Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/Q1AabYl2TqrydzRDRQaYKVAvZExVo6bYxiRZokv7jdE/mtime:1524832504/sites/default/files/recursosturisticos/noche/fab_1429270232.61.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/hxobMbE48gwagzc3qITCVQd_z-K_Pnk2eCtzB5WQ0eA/mtime:1524832503/sites/default/files/recursosturisticos/noche/fab2_1429270235.35.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/sHsrGCO-1y-85itGJBJuSzeLfFm-QZUQXTGVPG8U2zQ/mtime:1524832504/sites/default/files/recursosturisticos/noche/fab3_1429270237.975.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Sábados: 22:00 - 6:00 h</p>,idCategoria,7161,Categoria,Discoteca,,2023-05-25,68378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Maravillas Club,programacion@maravillasclub.com,,,Maravillas Club,"<p class=""normal""><strong>Maravillas Club es una sala emblemática del barrio de Malasaña con más de 30 años de recorrido. Desde que reabrió sus puertas como Maravillas Club (después de su etapa como Nasti), la sala se ha caracterizado por su versatilidad y falta de prejuicios.</strong></p><p class=""normal"">La sala cuenta con dos espacios para representaciones artísticas: <strong>Artefacto</strong>, dedicado a las artes escénicas, donde se ofrece microteatro, clásicos indies, estrenos, debuts y teatro para niños y adolescentes; y <strong>Stand The Pace</strong>, donde se ofrece música en vivo, con actuaciones de grupos de rock y pop indie, y conciertos en formato íntimo de solistas y dúos.</p><p class=""normal"">Maravillas ofrece una programación regular de conciertos (<em>indie, pop, rock, jazz</em>), así como fiestas con algunos de los dj&acute;s<em> </em>más destacados de la escena de club madrileña (Adrián LeFreak, Flechazo, Total, El Cuerpo del Disco, Digital 21, Tinglao, Remember, Ángel Pop Dj, Dj Lovers). También podemos disfrutar de artes escénicas, performance, monólogos, fiestas temáticas, poesía o presentaciones de libros y fanzines.</p><p class=""normal"">En Maravillas Club tienen un lugar destacado los eventos relacionados con la cultura feminista, <em>queer</em>, lesbiana y gay (Tsunami Genderfluid, FuriaQueer, Be Fresh, Domingueras).</p><p>&nbsp;</p>",https://www.esmadrid.com/noche/maravillas-club,"de San Vicente Ferrer, 33",28004,,Spain,40.425773700000,-3.704259000000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/8Rt_46O-bUf_zhFV_rYSg8w43lv2SqL2kV9doOK4oJg/mtime:1591788474/sites/default/files/recursosturisticos/noche/maravillas_1.png,image,,https://estaticos.esmadrid.com/cdn/farfuture/ifxTJnDQN7tZnh5oUKPhc0z6M2pSpQJll758TxwmFis/mtime:1524832503/sites/default/files/recursosturisticos/noche/mara_1422964072.82.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/Cv_5KGzfTdzzDWkV_EqivHpEJZDRBPP0pUl64f0tVvY/mtime:1591788518/sites/default/files/recursosturisticos/noche/maravilllas.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Consultar programación</p><p>&nbsp;</p>,idCategoria,7161,Categoria,Discoteca,,2023-04-21,68377,idCategoria,7164,Categoria,Musica directo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Agrado Cabaret,cabaret@grupoagrado.com,(+34) 91 521 63 46,,Agrado Cabaret,"<p><strong>Un espacio único en Madrid, donde se dan cita a la vez espectáculos teatrales, coctelería premium y una variada oferta gastronómica basada en una cocina mediterránea y de mercado. Su vocación camaleónica y canalla la han convertido ya en punto de encuentro de caras famosas del cine español y de la escena musical y teatral.</strong></p><p>Agrado Cabaret ofrece una nutrida programación de espectáculos que abarca desde teatro y monólogo hasta conciertos, exposiciones o coloquios de cine. Todo ello disfrutado al máximo con una amplia variedad de cócteles y una carta que se apoya en la de la vecina y consanguínea Taberna Agrado (a dos metros a la vuelta de la esquina).</p><p>&nbsp;</p><h4>&nbsp;</h4>",https://www.esmadrid.com/noche/agrado-cabaret,"Loreto y Chicote, 3",28004,,Spain,40.421392800000,-3.703754600000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/2Ea8WJg8p-kSLozbXbKwEL1-SCdLXg1ypO-yP0T3GwM/mtime:1533900114/sites/default/files/recursosturisticos/noche/agrado_cabaret.jpg,image,,,,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Miér - jue: 19:00 - 02:00 h</p><p>Vier - sáb: 19:00 - 02:30 h</p>,idCategoria,7160,Categoria,Coctelerías,,2018-08-10,68376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Opium Madrid,info@opiummadrid.com,(+34) 91 752 53 22,,Opium Madrid,"<p><strong>Este club, uno de los más lujosos y exclusivos de la ciudad, está situado en las inmediaciones del Paseo de la Castellana, una zona&nbsp;muy popular por su&nbsp;ambiente nocturno. Ubicado donde antiguamente se encontraba el famoso MOMA Madrid, en la actualidad es un espacio destinado a&nbsp;vivir los momentos más VIP de la ciudad.</strong></p><p>Opium Madrid es ideal para la celebración de eventos, ya que cuenta con&nbsp;dos grandes salas con espacios privados&nbsp;y un&nbsp;servicio de restaurante en el que destacan unos platos elaborados con las mejores materias primas y productos de temporada. En cuanto a la música del local, en una de sus salas, la Main Room, predomina el <em>house</em> y el <em>dance</em>, mientras que en la Purple Room suenan los hits del momento y música pop.&nbsp;</p>",https://www.esmadrid.com/noche/opium-madrid,"de José Abascal, 56",28003,,Spain,40.437930700000,-3.692061300000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/8prTQa9E8eSKZmOWV-ZIGG9m5JjKIRRM4OlM5IrBUEE/mtime:1593097793/sites/default/files/recursosturisticos/noche/opium.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/KYj2jDRL9e3_kqhNk3k-64qRRj_Y7zZKZ8raGxJSud0/mtime:1524832503/sites/default/files/recursosturisticos/noche/op_1419842982.549.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/hFrf2W7_4CxF-8GxHrESbziGHIfY9Cb14qiRRqA0FSI/mtime:1524832503/sites/default/files/recursosturisticos/noche/op1_1419842986.049.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Lunes - Jueves y Domingo: 24:00 - 5:30 h</p><p>Viernes - Sábado: 24:00 - 6:00 h</p>,idCategoria,7161,Categoria,Discoteca,,2023-05-19,68375,,,,,,https://estaticos.esmadrid.com/cdn/farfuture/DaStp5HJYDDIUTHFfv0a1t4ED7hZIssuSegFN-8g_0o/mtime:1524832504/sites/default/files/recursosturisticos/noche/op2_1419842989.394.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/RywrlsIy8ieTxz16VRZp3u-KY2IYzG3aijGwcOT9HXA/mtime:1524832503/sites/default/files/recursosturisticos/noche/op3_1419842992.534.jpg,image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Federal Caf&eacute;,madrid@federalcafe.es,(+34) 91 532 84 24,,Federal Caf&eacute;,"<p><strong>Próximo al centro cultural Conde Duque se encuentra este bonito café, creado por los australianos Tommy Tang y Crick King. En él se puede desayunar, tomar un <em>brunch</em>, comer, merendar, cenar o tomar una copa, gracias a que su cocina está abierta de manera ininterrumpida.</strong></p><p>El diáfano local destaca por sus amplios ventanales, que le otorgan mucha luz natural, y por su decoración sencilla pero de diseño, al estilo nórdico. En él las mascotas son bienvenidas.</p><p>Su carta se compone de comida biológica, vegetariana, sándwiches y hamburguesas, así como de dulces y tartas caseras. También cuenta con una amplia selección de cócteles.</p><p>Federal Café tiene otra sucursal en Madrid, en la Plaza del Conde de Barajas, 3, al lado de la Plaza Mayor.</p>",https://www.esmadrid.com/noche/federal-cafe,"de las Comendadoras, 9",28015,,Spain,40.427088700000,-3.709232700000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/DdmYXrBySdiXavJ-5wPa3rwAT4f5uD2506v_F2uWrGM/mtime:1592465353/sites/default/files/recursosturisticos/noche/federal_cafe.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/pYUySRIjjzOO7rBzeTSeuRLMq3sQmEHEBx0R-upV0hA/mtime:1524832504/sites/default/files/recursosturisticos/noche/fed2_1417528508.531.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/sYgoXHC3XwQfR0SRIA4lHdA_JWy66tCDMFa1yKvfhwg/mtime:1524832504/sites/default/files/recursosturisticos/noche/fed3_1417528510.13.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Lun - vier: 9:00 - 24:30 h.</p><p>Sábado: 9:30 - 1:00 h</p><p>Domingo: 9:30 - 17:00 h.</p>,idCategoria,7159,Categoria,Cafés,,2022-05-31,68372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Sala Caravan,caravan@salacaravan.com,(+34) 91 282 11 22,,Sala Caravan,"<p><strong>Esta sala de música en directo, situada en el barrio de Chamberí, acoge las actuaciones de&nbsp;artistas emergentes y bandas míticas del rock nacional. Además,&nbsp;la&nbsp;<em>Caravan Band</em>&nbsp;ofrece cada viernes un concierto con grandes éxitos de los años 80, mientras que los jueves están reservados para la Jam Rock Session.</strong></p><p>La sala rinde homenaje a los años 80, algo que se refleja en la decoración del local y en la música que habitualmente se pone en cabina.</p>",https://www.esmadrid.com/noche/sala-caravan,"del General Martínez Campos, 17",28010,,Spain,40.435167399360,-3.696102127433,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/vUIJVF2D3l1mriUT29QMO9ymRHmXJlhr_ZTD71--tfQ/mtime:1524832504/sites/default/files/recursosturisticos/noche/caravan3_1415264380.688.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/0OKp-FLw3VpcIDka2w3y5ksHfhUljabXbh1HI1GDYbE/mtime:1524832504/sites/default/files/recursosturisticos/noche/caravan_1415264388.099.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/0gcfK3lvez_3_edA3F_rk8u7t3l4eH-E3DQ-Rz1OG8I/mtime:1524832503/sites/default/files/recursosturisticos/noche/caravan1_1415264392.038.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,"<div style=""color: #141823; font-family: Helvetica, Arial, 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 12px; line-height: 15px;""><p class=""MsoNormal""><span>Jue - sáb:&nbsp;22:00 - 6:00 h. </span></p><p class=""MsoNormal"">&nbsp;</p></div>",idCategoria,7157,Categoria,Bar de copas,,2018-08-10,68368,idCategoria,7164,Categoria,Musica directo,,https://estaticos.esmadrid.com/cdn/farfuture/_ZzcU3CzjpERePx0YgdOIuwdIAQfyN5cdcvoyyBxdN4/mtime:1524832503/sites/default/files/recursosturisticos/noche/caravan2_1415264395.682.jpg,image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Fun House Music Bar,funhousemusicclub@gmail.com,(+34) 91 017 66 19,,Fun House Music Bar,"<p><strong>Especializada en música rock y <em>soul</em>, además de<em> jazz</em>, flamenco y músicas del mundo, esta sala de música en directo del distrito de Chamberí programa conciertos de artistas nacionales e internacionales a lo largo de toda la semana, así como sesiones de<em> dj&acute;s</em>. </strong></p><p>Con un aforo para 178 personas, Fun House cuida especialmente el espacio acústico para una escucha agradable. Cuenta, además, con wifi gratuito. La sala también se puede alquilar para celebrar eventos privados de todo tipo.</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",https://www.esmadrid.com/noche/fun-house-music-bar,"de Palafox, 8",28010,,Spain,40.431348200000,-3.701186600000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/Ikj7KGbgHP0irLrSxQQ1xnTjAOkfH6n5yyHU1RyYzxI/mtime:1591112076/sites/default/files/recursosturisticos/noche/fun_house_5.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/Ro9N1ro0P3rdf-scg2y9qhpRP0QAy8QpaVtiocW_r5A/mtime:1591112163/sites/default/files/recursosturisticos/noche/fun_house_3.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/8BZJjw5SmAhenD0e0e9UHfuqdojz8Fspu1jLhoTa9rk/mtime:1591112207/sites/default/files/recursosturisticos/noche/fun_house.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Consultar web oficial y programación.</p><p>Bar: abierto hasta las 6:00 h de jueves a sábado.</p>,idCategoria,7157,Categoria,Bar de copas,,2023-04-20,68366,idCategoria,7164,Categoria,Musica directo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Rock Palace,info@rock-palace.com,(+34) 91 467 06 23,,Rock Palace,"<p><strong>Rock Palace es una sala de conciertos situada en las inmediaciones de la estación de Atocha, que ofrece sesiones de música en directo prácticamente a diario. Además, también alquila locales de ensayo y dispone de estudio de grabación y de un bar cafetería abierto durante todo el día.</strong></p><p>Es un lugar ideal para los amantes del rock, el punk o el garage, con un ambiente my underground, y unos precios asequibles para todos los públicos.</p><p>&nbsp;</p><p>&nbsp;</p>",https://www.esmadrid.com/noche/rock-palace,"de Vara de Rey, 6",28045,,Spain,40.402115400000,-3.689480200000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/cI2EQ1SiQUdBjhVD9upPNBr1e8FBLdQdYYQBdkhOcTQ/mtime:1591802728/sites/default/files/recursosturisticos/noche/rockpalace.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/064_rFYZ8sCBbqbWhGjHV7qrxrybtcikm1_WsW1wg4s/mtime:1591802694/sites/default/files/recursosturisticos/noche/rockpalace_2.jpg,image,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Locales de ensayo: Lun - Dom: 10:00 - 23:00 h</p><p>Bar - cafetería: 10:00 - cierre</p><p>Consultar programación de conciertos en web oficial.</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>,idCategoria,7164,Categoria,Musica directo,,2023-05-05,68364,idCategoria,7502,Categoria,Otros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Intruso Bar,info@intrusobar.com,(+34) 91 531 89 96,,Intruso Bar,"<p class=""normal""><strong>Situado en el corazón de Chueca, este espacio multidisciplinar acoge conciertos, eventos solidarios, presentaciones de marcas, <em>afterparty</em>, espectáculos de comedia y sesiones de djs. Abre todos los días.</strong></p><p class=""normal"">El local, de 182 m2, cuenta con dos barras, pista de baile, opción de reservado y ropero.</p><p>Desde sus inicios han pasado artistas de primera línea nacionales e internacionales de diferentes estilos, como Eddie Roberts (UK), California Honeydrops, Bob Stroger (USA), Tail Dragger (USA), Graham Fenton (UK), Clinton Fearon (JM).</p><p>La música en vivo da paso a la música de baile mas divertida, moderna y desprejuiciada. Con orientación hacia la musica negra (disco funk afrobeat o nu soul) pero con la vocación de convivir con las nuevas tendencias electronicas.</p>",https://www.esmadrid.com/noche/intruso-bar,"de Augusto Figueroa, 3",28004,,Spain,40.423063300000,-3.700302500000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/be638afVrNWs3yBB0y4qsqusEdn_zIg1knkHXzWhG6A/mtime:1591193790/sites/default/files/recursosturisticos/noche/el_intruso_2.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/Tjp6Qfi52n6JRuEqGaXqfHdiutHaWw4MD5KLJJBGMUQ/mtime:1591193822/sites/default/files/recursosturisticos/noche/el_intruso.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/MymridZ-QAm8Jkm_4k_n6gZIurQYHdLKHqECAm1U7sE/mtime:1524832504/sites/default/files/recursosturisticos/noche/intruso_1413539705.973.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,"<p>Abierta a diario, de 21:00 - 05:30 h</p><p>Fines de semana: 21:00 - 06:00 h</p>",idCategoria,7157,Categoria,Bar de copas,,2023-04-19,68363,idCategoria,7161,Categoria,Discoteca,,,,,,,idCategoria,7164,Categoria,Musica directo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Gruta 77,oficina@gruta77.com,(+34) 91 471 23 70,,Gruta 77,"<p><strong>Se trata de una sala de conciertos inaugurada en 2000 con aforo para 300 personas, donde los amantes del rock &amp; roll y del punk pueden disfrutar de su variada programación musical. &nbsp;Además de ofrecer una cuidada selección de música en directo, la sala tiene locales de ensayo para aquellos grupos que están empezando y un pub en su interior donde poder disfrutar de un verdadero ambiente rockero.</strong></p><p>Los 25 locales de ensayo cuentan con un aislamiento total, horario flexible de once de la mañana a dos de la madrugada, climatización y servicio de venta de repuestos.</p>",https://www.esmadrid.com/noche/gruta-77,"Cuclillo, 6",28019,,Spain,40.390946800000,-3.731394500000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/WBA5qxPgdy46cFJSPvYN8PQsRkdiFs-dFDKP9jIypRY/mtime:1591804606/sites/default/files/recursosturisticos/noche/gruta_77_0.jpg,image,,,,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Consultar programación de conciertos en web oficial.</p><p>Lun - jue: 11:00 - 02:00 h</p><p>Vier - Sáb: 11:00 - 06:00 h</p><p>Domingo: 12:00 - 02:00 h</p>,idCategoria,7164,Categoria,Musica directo,,2023-04-20,68362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Cats,,(+34) 609 80 90 96,,Cats,"<p><strong>Esta sala abrió sus puertas en 1989 y desde entonces es uno de los locales de referencia en la noche madrileña. En septiembre de 2022 reabrió tras un período cerrada para someterse a una remodelación. Situada en el barrio de Moncloa, se caracteriza por un público joven, ya que está al lado de colegios mayores, residencias y facultades.</strong></p><p>Tras la reforma, el local se ha modernizado, incorporando efectos visuales y de sonido y varios sofás para que los clientes puedan sentarse.</p><p>Con un aforo aproximado de 1500 personas es un lugar ideal para la celebración de conciertos y eventos privados, cumpleaños o fiestas universitarias&hellip;</p><p>Son estrictos con la vestimenta de sus clientes, quienes deben ir bien arreglados.</p>",https://www.esmadrid.com/noche/cats,"de Julián Romea, 4",28003,,Spain,40.442782923774,-3.713400363922,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/HXY5W3b8CKZTlxS_cG_5X7zgOB5eWGKH5TwVS2Z81KY/mtime:1682517975/sites/default/files/recursosturisticos/noche/cats.jpeg,image,,,,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Jueves - Domingo: 23:45 - 5:30 h</p><p>Viernes - Sábado: 24:00 - 6:00 h</p><p>Consultar en redes sociales horarios de eventos y conciertos.</p>,idCategoria,7161,Categoria,Discoteca,,2023-04-26,68361,idCategoria,7164,Categoria,Musica directo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,La Sala Live!!,conciertos@lasala.biz,(+34) 91 525 54 44,,La Sala Live!!,"<hr /><p class=""heading-2"">Actualmente, sólo funciona como discoteca latina (<a href=""https://www.facebook.com/discotecalasuegramadrid"" target=""_blank"">La Suegra</a>). Los conciertos aún no se celebran.</p><hr /><p><strong>Inaugurada a mediados de los 90, la Sala Life es un referente de ocio en la vida nocturna madrileña. Ubicada en pleno barrio de Carabanchel, ha acogido en su escenario a grandes artistas, músicos y humoristas.</strong></p><p>La sala consta de dos plantas y tiene una capacidad para albergar a mil personas. Cuenta también con un gran montaje técnico, con pantallas de leds, un equipo de sonido de 8000 watios y una excelente acústica.</p><p>Loquillo y los Trogloditas, Rosendo o Antonio Vega han sido solo algunos de los artistas que han pasado por esta mítica sala, que celebra animadas&nbsp;sesiones de discoteca hasta altas horas de la madrugada.</p>",https://www.esmadrid.com/noche/sala-live,"de Nuestra Señora de Fátima, 42",28047,,Spain,40.383495500000,-3.747516100000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/y5mC_HzT1yhU38uAWWMggDXLxT2Ooh98Bpxwc6e5R3E/mtime:1592220528/sites/default/files/recursosturisticos/noche/la_sala_live_luces.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/81y8sbjUcpsV37R7WH0Uo_Cd_S7VLX6wfkPjMAUC34U/mtime:1592220552/sites/default/files/recursosturisticos/noche/la-sala-live-04.jpg,image,,https://estaticos.esmadrid.com/cdn/farfuture/0g-an8cLLjpUsSTEnXn7GafJnWbmDpeNaoDQ3IrtUeI/mtime:1592220579/sites/default/files/recursosturisticos/noche/mesa.jpg,image,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,<p>Jue - Sáb: 23:00 - 06:00 h</p><p>Domingo: 17:00 - 05:00 h</p><p>&nbsp;</p>,idCategoria,7161,Categoria,Discoteca,,2023-04-21,68360,idCategoria,7164,Categoria,Musica directo,,https://estaticos.esmadrid.com/cdn/farfuture/OP3_pf_936b3736WdjJGrVBJX7oBD0ocPrsyTCgiR0c/mtime:1524832504/sites/default/files/recursosturisticos/noche/1382331_517757694961567_2056718192_n_1413377290.323.png,image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
es,Gunilla 1882 Club,hola@gunilla1882.com,(+34) 91 603 51 02,,Gunilla 1882 Club,"<p><strong>Situado donde se encontraba la antigua sala Paddock (también conocida como Empire), se encuentra este sofistificado local, cuya decoración recuerda a la &quot;dolce vita&quot; y el art decó. Su nombre rinde homenaje a uno de los mayores iconos de aquella época</strong></p><p>La sala cuenta con una gran pista, en la que se puede disfrutar de la música house actual y con una zona VIP, formada por varios reservados que rodean al DJ, eliminando las distancias con el público. También dispone de reservados detrás del escenario y algunos de ellos tienen hasta baño propio.&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",https://www.esmadrid.com/noche/gunilla-1882-club,"de Recoletos  , 16",28001,,Spain,40.422576000000,-3.691038900000,Madrid,,https://estaticos.esmadrid.com/cdn/farfuture/d8K3CxHzmNYgXVYsds17BUca-w3Hecc59IWXBaYeqTY/mtime:1534775804/sites/default/files/recursosturisticos/noche/gunilla.jpg,image,,,,,,,idTipo,7,Tipo,Clubs,Servicios de pago,,Horario,"<p class=""MsoNormal"">Jue - sáb: 24:00 - 05:30 h</p>",,,,,,2018-08-29,68357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
